"","Gene_id","Variant","Percent_12B","Percent_10G","Percent_3D7B","MaxRedPercentDif","MeanRedPercent","MaxRedPercent","Interval","areaFC","area_12B","area_10G","area_3D7B","MaxArea","MinArea","MeanPercent","rel_12B","rel_10G","rel_3D7B","Gene_name","Annot","state_12B","state_10G","state_3D7B","category_12B","category_10G","category_3D7B"
"3717","PF3D7_1250900",FALSE,57.4675324675325,59.7020626432391,60.7524828113063,3.28495034377388,59.3073593073593,60.7524828113063,"Mid",0.155699024503323,20.2250523178724,21.4919957108494,22.3192041974421,22.3192041974421,20.2250523178724,47.4013789492058,"min","mid","max","null","conserved protein, unknown function","Active","Active","Active","Active","Active","Active"
"3718","PF3D7_1251000",FALSE,12.2421695951108,12.0511841100076,6.77998472116119,5.46218487394958,10.3577794754265,12.2421695951108,"Left",1.43182378431165,44.2095069665127,47.1613072280898,27.9032773290981,47.1613072280898,27.9032773290981,9.15081165997556,"max","max","min","null","HSP20-like chaperone, putative","Inactive_FC","Inactive_FC","Inactive_FC","Inactive","Inactive","Inactive"
"3719","PF3D7_1251100",FALSE,69.022154316272,70.1489686783804,64.7058823529412,5.44308632543927,67.9590017825312,70.1489686783804,"Mid",0.176627902667249,12.2299927793434,12.5517819154703,14.6056380702179,14.6056380702179,12.2299927793434,82.6060394484203,"min","min","max","null","conserved Plasmodium protein, unknown function","Active","Active","Active","Active","Active","Active"
"3720","PF3D7_1251200",FALSE,95.1107715813598,93.8884644766998,94.938884644767,1.22230710466006,94.6460402342755,95.1107715813598,"Right",0.467409179776008,53.0569442136359,49.0724327690662,55.3590862370535,55.3590862370535,49.0724327690662,86.8868912550183,"mid","min","max","null","coronin","Active","Active","Active","Active","Active","Active"
"3721","PF3D7_1251300",FALSE,70.7983193277311,81.8563789152024,80.5958747135218,11.0580595874713,77.7501909854851,81.8563789152024,"Left",0.211150921348268,20.2975598916129,17.4575799994787,18.4958398956216,20.2975598916129,17.4575799994787,60.1697503927387,"max","min","mid","TMK","thymidylate kinase","Active","Active","Active","Active","Active","Active"
"3722","PF3D7_1251400",FALSE,35.5042016806723,35.5423987776929,33.1359816653934,2.40641711229947,34.7275273745862,35.5423987776929,"Right",0.17972658792581,7.81131478450645,9.39677527021588,10.2286373921086,10.2286373921086,7.81131478450645,33.4024262524001,"min","mid","max","null","conserved Plasmodium protein, unknown function","Active","Active","Active","Active","Active","Active"
"3723","PF3D7_1251500",FALSE,39.3812070282659,37.8724216959511,36.2108479755539,3.170359052712,37.8214922332569,39.3812070282659,"Right",0.207220194735349,10.1680073990044,9.74720163343385,12.5343132526243,12.5343132526243,9.74720163343385,69.4623843602723,"min","min","max","DRS1","ATP-dependent RNA helicase DRS1, putative","Active","Active","Active","Active","Active","Active"
"3724","PF3D7_1251600",FALSE,64.8395721925134,67.5706646294882,59.6065699006875,7.96409472880062,64.0056022408964,67.5706646294882,"Left",0.185459290931249,27.8581062650998,28.829205548913,26.3347780858877,28.829205548913,26.3347780858877,67.0448594868214,"mid","max","min","null","conserved Plasmodium protein, unknown function","Active","Active","Active","Active","Active","Active"
"3725","PF3D7_1251700",FALSE,22.135217723453,21.6386554621849,20.8747135217723,1.26050420168067,21.5495289024701,22.135217723453,"Left",0.21888667668142,34.3592075488461,33.9524827211116,31.415181747481,34.3592075488461,31.415181747481,31.530371792634,"max","max","min","aTrpRS","tryptophan--tRNA ligase","Active","Active","Active","Active","Active","Active"
"3726","PF3D7_1251800",FALSE,47.8227654698243,59.3582887700535,65.4507257448434,17.6279602750191,57.5439266615737,65.4507257448434,"Left",0.0203025793261561,15.9416959372983,16.2147656292351,16.1159832814698,16.2147656292351,15.9416959372983,62.7225519287834,"min","max","mid","null","conserved Plasmodium protein, unknown function","Active","Active","Active","Active","Active","Active"
"3727","PF3D7_1252000",FALSE,24.5989304812834,28.170359052712,27.196333078686,3.57142857142857,26.6552075375605,28.170359052712,"Left",0.198667924122453,52.2968281461513,50.4364552734431,53.1085388528901,53.1085388528901,50.4364552734431,14.5269680572526,"max","min","max","null","tRNA Glutamine","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"3728","PF3D7_1252100",FALSE,98.8922841864018,99.1596638655462,98.7585943468296,0.401069518716582,98.9368474662592,99.1596638655462,"Mid",0.329809672483487,36.8953641517858,32.4594240568829,36.786149597838,36.8953641517858,32.4594240568829,77.8473555594344,"max","min","max","3 RON","rhoptry neck protein 3","Active","Active","Active","Active","Active","Active"
"3729","PF3D7_1252200",FALSE,21.9251336898396,18.2582123758594,21.5049656226127,3.66692131398014,20.5627705627706,21.9251336898396,"Sides",0.703195067978034,17.4109520458451,17.9262226426937,8.46824897838914,17.9262226426937,8.46824897838914,16.8070343864549,"max","max","min","CHT1","chitinase","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"3730","PF3D7_1252300",FALSE,98.5485103132162,99.0641711229947,98.77769289534,0.515660809778453,98.7967914438503,99.0641711229947,"Right",0.243215307933718,22.687714152756,19.4164682610475,21.8700825854904,22.687714152756,19.4164682610475,96.4086227962995,"max","min","max","null","conserved Plasmodium protein, unknown function","Active","Active","Active","Active","Active","Active"
"3731","PF3D7_1252400",TRUE,95.9320091673033,93.1818181818182,94.7478991596639,2.75019098548512,94.6205755029284,95.9320091673033,"Left",0.308675891886357,26.1726655617491,28.6268694543235,24.475178708452,28.6268694543235,24.475178708452,25.8902077151335,"mid","max","min","RH3","reticulocyte binding protein homologue 3, pseudogene","Var_Active_noFC","Var_Active_noFC","Var_Active_noFC","Var_Active","Var_Active","Var_Active"
"3732","PF3D7_1252500",FALSE,9.91214667685256,9.22459893048128,11.038961038961,1.81436210847976,10.0585688820983,11.038961038961,"Right",0.46808175893491,6.31611073412506,6.76014407737158,12.6118103917996,12.6118103917996,6.31611073412506,26.8589631698377,"min","min","max","null","Plasmodium exported protein, unknown function","Inactive_reddown","Inactive_reddown","Inactive_reddown","Inactive","Inactive","Inactive"
"3733","PF3D7_1252600",FALSE,48.3575248281131,36.0198624904507,41.6348357524828,12.3376623376623,42.0040743570155,48.3575248281131,"Left",0.29133026175481,15.0302643369281,17.5312048263819,13.6128128057797,17.5312048263819,13.6128128057797,60.1959329725956,"mid","max","min","null","esterase, putative","Active","Active","Active","Active","Active","Active"
"3734","PF3D7_1252700",FALSE,85.6569900687548,84.6256684491979,82.4102368220015,3.24675324675326,84.230965113318,85.6569900687548,"Left",0.157256966028236,9.22880767065514,11.2439316192373,9.12882542615752,11.2439316192373,9.12882542615752,71.2777098970152,"min","max","min","null","Plasmodium exported protein (PHISTb), unknown function","Active","Active","Active","Active","Active","Active"
"3735","PF3D7_1252800",FALSE,81.5317035905271,83.8617265087853,81.4171122994652,2.44461420932008,82.2701807995926,83.8617265087853,"Left",0.369517675805903,12.8547080441454,10.555388851278,15.5254015908674,15.5254015908674,10.555388851278,65.5219060918136,"mid","min","max","null","Plasmodium exported protein (PHISTb), unknown function","Active","Active","Active","Active","Active","Active"
"3736","PF3D7_1252900",TRUE,16.46294881589,12.8151260504202,23.3384262796027,10.5233002291826,17.5388337153043,23.3384262796027,"Right",1.16957584867754,30.3336400934115,25.7383081489141,41.469103313627,41.469103313627,25.7383081489141,72.5388374934544,"min","min","max","null","Plasmodium exported protein, unknown function","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed","Var_Repressed","Var_Repressed"
"3737","PF3D7_1253000",TRUE,14.7822765469824,12.012987012987,86.9174942704354,74.9045072574484,37.904252610135,86.9174942704354,"Right",4.15384665325354,11.7170698056202,6.8935834116656,62.7628208979257,62.7628208979257,6.8935834116656,86.1406877290976,"min","min","max","GECO","gametocyte erythrocyte cytosolic protein","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Active_FC","Var_Repressed","Var_Repressed","Var_Active"
"3738","PF3D7_1253100",FALSE,66.9404125286478,62.7960275019099,60.2750190985485,6.6653934300993,63.3371530430354,66.9404125286478,"Right",0.511842487318848,8.91356397637467,8.30564610696679,15.1899275614053,15.1899275614053,8.30564610696679,66.6783033688253,"min","min","max","null","Plasmodium exported protein (PHISTa), unknown function","Active","Active","Active","Active","Active","Active"
"3739","PF3D7_1253200",TRUE,46.6195569136746,45.8747135217723,44.7288006111536,1.89075630252101,45.7410236822002,46.6195569136746,"Right",0.492039146977561,17.3711849907818,14.108168802683,20.7260953295312,20.7260953295312,14.108168802683,78.7419270378775,"mid","min","max","null","hypothetical protein","Var_Active_noFC","Var_Active_noFC","Var_Active_noFC","Var_Active","Var_Active","Var_Active"
"3740","PF3D7_1253300",FALSE,88.5408708938121,88.9992360580596,86.5164247517189,2.48281130634071,88.0188439011968,88.9992360580596,"Right",0.493670128201294,18.1020211031183,14.7557488475681,21.3956120718755,21.3956120718755,14.7557488475681,63.9334962471636,"mid","min","max","null","Plasmodium exported protein (PHISTa), unknown function, pseudogene","Active","Active","Active","Active","Active","Active"
"3741","PF3D7_1253600",TRUE,1.33689839572193,0.439266615737204,0.238731856378915,1.09816653934301,0.671632289279348,1.33689839572193,"No Data",NA,NA,NA,NA,NA,NA,5.58343515447722,NA,NA,NA,"RIF","rifin, pseudogene","Wrong!","Wrong!","Wrong!","No_Category!","No_Category!","No_Category!"
"3742","PF3D7_1253700",TRUE,11.4400305576776,10.4469060351413,11.0007639419404,0.993124522536288,10.9625668449198,11.4400305576776,"Left",0.520660751550156,28.1912244645329,24.8963662630542,21.1883373561833,28.1912244645329,21.1883373561833,2.30406702740443,"max","mid","min","RIF","rifin","Var_Repressed_noFC","Var_Repressed_noFC","Var_Repressed_noFC","Var_Repressed","Var_Repressed","Var_Repressed"
"3743","PF3D7_1254000",TRUE,0.229182582123759,0.439266615737204,0.238731856378915,0.210084033613445,0.302393684746626,0.439266615737204,"No Data",NA,NA,NA,NA,NA,NA,2.29752138244022,NA,NA,NA,"RIF","rifin","Wrong!","Wrong!","Wrong!","No_Category!","No_Category!","No_Category!"
"3744","PF3D7_1254100",TRUE,2.67379679144385,3.0366692131398,3.07486631016043,0.401069518716578,2.92844410491469,3.07486631016043,"No Data",NA,NA,NA,NA,NA,NA,3.65246989003316,NA,NA,NA,"null","stevor","Wrong!","Wrong!","Wrong!","No_Category!","No_Category!","No_Category!"
"3745","PF3D7_1254200",TRUE,25.8212375859435,32.2001527883881,23.9495798319328,8.25057295645531,27.3236567354214,32.2001527883881,"Left",0.762600588259891,18.0970573578421,14.9285699149399,7.84007944574657,18.0970573578421,7.84007944574657,5.00523651597137,"max","max","min","RIF","rifin","Var_Repressed_noFC","Var_Repressed_noFC","Var_Repressed_noFC","Var_Repressed","Var_Repressed","Var_Repressed"
"3746","PF3D7_1254400",TRUE,0.496562261268144,0.439266615737204,0.515660809778457,0.0763941940412529,0.483829895594601,0.515660809778457,"No Data",NA,NA,NA,NA,NA,NA,3.49973817420143,NA,NA,NA,"RIF","rifin","Wrong!","Wrong!","Wrong!","No_Category!","No_Category!","No_Category!"
"3747","PF3D7_1254500",TRUE,12.1848739495798,7.48663101604278,7.39113827349121,4.79373567608862,9.02088107970461,12.1848739495798,"Sides",0.558479714845821,17.0271333189977,10.2116847628883,17.7232369275646,17.7232369275646,10.2116847628883,4.5710420666783,"max","min","max","RIF","rifin","Var_Repressed_noFC","Var_Repressed_noFC","Var_Repressed_noFC","Var_Repressed","Var_Repressed","Var_Repressed"
"3748","PF3D7_1254700",TRUE,0.725744843391902,0.439266615737204,1.585179526356,1.14591291061879,0.916730328495034,1.585179526356,"No Data",NA,NA,NA,NA,NA,NA,6.25109094082737,NA,NA,NA,"RIF","rifin","Wrong!","Wrong!","Wrong!","No_Category!","No_Category!","No_Category!"
"3749","PF3D7_1254800",TRUE,6.45530939648587,6.03514132925898,4.41176470588235,2.04354469060351,5.6340718105424,6.45530939648587,"Left",0.298206494479938,7.50345714858712,8.19927950959337,4.18840215883821,8.19927950959337,4.18840215883821,7.97259556641648,"max","max","min","RIF","rifin","Var_Repressed_noFC","Var_Repressed_noFC","Var_Repressed_noFC","Var_Repressed","Var_Repressed","Var_Repressed"
"3750","PF3D7_1255000",TRUE,0.544308632543927,0.439266615737204,0.47746371275783,0.105042016806723,0.487012987012987,0.544308632543927,"No Data",NA,NA,NA,NA,NA,NA,4.77832082387851,NA,NA,NA,"RIF","rifin","Wrong!","Wrong!","Wrong!","No_Category!","No_Category!","No_Category!"
"3751","PF3D7_1255100",TRUE,1.12681436210848,1.8048128342246,1.14591291061879,0.677998472116119,1.35918003565062,1.8048128342246,"No Data",NA,NA,NA,NA,NA,NA,6.33182056205271,NA,NA,NA,"RIF","rifin","Wrong!","Wrong!","Wrong!","No_Category!","No_Category!","No_Category!"
"3752","PF3D7_1255200",TRUE,3.80061115355233,8.44155844155844,3.0366692131398,5.40488922841864,5.09294626941686,8.44155844155844,"Left",1.29718382554892,35.7955539361461,50.9080395672474,33.4609171136144,50.9080395672474,33.4609171136144,11.9305288881131,"min","max","min","VAR","erythrocyte membrane protein 1, PfEMP1","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed","Var_Repressed","Var_Repressed"
"3753","PF3D7_1300100",TRUE,10.2177234530176,12.7005347593583,8.78533231474408,3.91520244461421,10.56786350904,12.7005347593583,"Left",0.934968839733584,43.7168181286126,44.5323412278313,31.9570103334146,44.5323412278313,31.9570103334146,18.5961773433409,"max","max","min","VAR","erythrocyte membrane protein 1, PfEMP1","Var_Repressed_noFC","Var_Repressed_noFC","Var_Repressed_noFC","Var_Repressed","Var_Repressed","Var_Repressed"
"3754","PF3D7_1300200",TRUE,25.362872421696,0.439266615737204,10.2559205500382,24.9236058059588,12.0193531958238,25.362872421696,"Right",3.63885144266273,57.5607976781235,8.61824577430978,35.1907279505275,57.5607976781235,8.61824577430978,21.522080642346,"max","min","mid","RIF","rifin","Var_Active_FC","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Active","Var_Repressed","Var_Repressed"
"3755","PF3D7_1300300",TRUE,1.90985485103132,5.38579067990833,26.4896867838044,24.5798319327731,11.261777438248,26.4896867838044,"Left",1.97207773975414,35.703881726758,43.8194863560929,62.2283273264512,62.2283273264512,35.703881726758,16.8092162681096,"min","min","max","VAR","erythrocyte membrane protein 1, PfEMP1","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Active_FC","Var_Repressed","Var_Repressed","Var_Active"
"3756","PF3D7_1300400",TRUE,1.08861726508785,1.56608097784568,4.18258212375859,3.09396485867074,2.27909345556404,4.18258212375859,"Left",1.27119996529178,14.4710752221856,19.261609296096,31.56871475536,31.56871475536,14.4710752221856,7.09984290452086,"min","min","max","RIF","rifin","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed","Var_Repressed","Var_Repressed"
"3757","PF3D7_1300500",TRUE,13.9228418640183,5.72956455309396,9.45378151260504,8.19327731092437,9.70206264323911,13.9228418640183,"Sides",1.41826787697912,36.7406846379676,17.6649816925984,27.7363977748,36.7406846379676,17.6649816925984,7.14784430092512,"max","min","mid","RIF","rifin","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed","Var_Repressed","Var_Repressed"
"3758","PF3D7_1300600",TRUE,5.3475935828877,5.97784568372804,5.57677616501146,0.630252100840336,5.6340718105424,5.97784568372804,"Left",0.332423144702758,16.1896610657502,15.389540461211,19.8606317574631,19.8606317574631,15.389540461211,19.7874847268284,"min","min","max","RIF","rifin","Var_Repressed_noFC","Var_Repressed_noFC","Var_Repressed_noFC","Var_Repressed","Var_Repressed","Var_Repressed"
"3759","PF3D7_1300700",TRUE,1.48968678380443,1.36554621848739,0.897631779984721,0.59205500381971,1.25095492742552,1.48968678380443,"No Data",NA,NA,NA,NA,NA,NA,6.80747076278583,NA,NA,NA,"RIF","rifin","Wrong!","Wrong!","Wrong!","No_Category!","No_Category!","No_Category!"
"3760","PF3D7_1300900",TRUE,3.07486631016043,2.44461420932009,4.96562261268144,2.52100840336134,3.49503437738732,4.96562261268144,"Left",1.51967527166111,31.9654275397854,26.6862081058588,47.1258405097007,47.1258405097007,26.6862081058588,6.50855297608658,"min","min","max","null","stevor","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed","Var_Repressed","Var_Repressed"
"3761","PF3D7_1301200",TRUE,2.29182582123759,2.5974025974026,13.6172650878533,11.3254392666157,6.16883116883117,13.6172650878533,"Sides",2.17601142355714,20.6163807956203,18.6423254986611,47.9096791455046,47.9096791455046,18.6423254986611,15.8710071565718,"min","min","max","GBPH2","GBPH2 protein","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed","Var_Repressed","Var_Repressed"
"3762","PF3D7_1301300",TRUE,22.3453017570665,23.8731856378915,20.3590527119939,3.51413292589763,22.192513368984,23.8731856378915,"Right",0.800819330000112,17.809635783838,7.03861579533649,12.8004284914793,17.809635783838,7.03861579533649,32.3725781113632,"max","min","mid","null","Plasmodium exported protein (PHISTa-like), unknown function, pseudogene","Var_Active_noFC","Var_Active_noFC","Var_Active_noFC","Var_Active","Var_Active","Var_Active"
"3763","PF3D7_1301400",TRUE,96.218487394958,96.9633307868602,96.466768525592,0.744843391902208,96.5495289024701,96.9633307868602,"Right",0.567045060044237,16.7938649871135,9.16710892951851,13.5547398870203,16.7938649871135,9.16710892951851,95.5882352941177,"max","min","mid","HYP12","Plasmodium exported protein (hyp12), unknown function","Var_Active_noFC","Var_Active_noFC","Var_Active_noFC","Var_Active","Var_Active","Var_Active"
"3764","PF3D7_1301500",TRUE,13.2734912146677,0.439266615737204,14.4003055767762,13.961038961039,9.37102113572702,14.4003055767762,"Left",3.98504485684351,82.6029777442937,29.0041244197485,72.9950009680112,82.6029777442937,29.0041244197485,33.2518764182231,"max","min","max","null","Plasmodium exported protein (PHISTa), unknown function","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed_FC_noredpcnt","Var_Repressed","Var_Repressed","Var_Repressed"
"3765","PF3D7_1301600",TRUE,16.3292589763178,98.1665393430099,97.6508785332315,81.8372803666921,70.7155589508531,98.1665393430099,"Right",3.90138165102442,15.0035502019374,59.1468134496692,67.4771334082158,67.4771334082158,15.0035502019374,77.6509862105079,"min","max","max","EBA140","erythrocyte binding antigen-140","Var_Repressed_FC_noredpcnt","Var_Active_FC","Var_Active_FC","Var_Repressed","Var_Active","Var_Active"
"3766","PF3D7_1301700",TRUE,50.3819709702063,98.0710466004584,97.5744843391902,47.6890756302521,82.009167303285,98.0710466004584,"Left",2.91429444003841,43.3083621391163,82.5056223576329,79.1759937328193,82.5056223576329,43.3083621391163,94.1263745854425,"min","max","max","CBP2","CX3CL1-binding protein 2","Var_Repressed_FC","Var_Active_FC","Var_Active_FC","Var_Repressed","Var_Active","Var_Active"
"3767","PF3D7_1301800",TRUE,6.53170359052712,11.8983957219251,12.6623376623377,6.13063407181054,10.3641456582633,12.6623376623377,"Left",0.909722113539063,51.4980962100808,63.7338586371812,56.8607112627643,63.7338586371812,51.4980962100808,38.3312969104556,"min","max","mid","SURF13.1","surface-associated interspersed protein 13.1 (SURFIN 13.1), pseudogene","Var_Repressed_noFC_reddown","Var_Repressed_noFC_reddown","Var_Repressed_noFC_reddown","Var_Repressed","Var_Repressed","Var_Repressed"
"3768","PF3D7_1301900",FALSE,6.2070282658518,8.93812070282659,12.7578304048892,6.55080213903743,9.30099312452254,12.7578304048892,"Right",1.04314370894987,15.924370985999,23.9421009887446,29.9546538713747,29.9546538713747,15.924370985999,25.2465526269855,"min","mid","max","null","Plasmodium exported protein, unknown function","Inactive_FC_reddown","Inactive_FC_reddown","Inactive_FC_reddown","Inactive","Inactive","Inactive"
"3769","PF3D7_1302000",FALSE,92.8189457601222,91.1764705882353,92.3032849503438,1.64247517188694,92.0995670995671,92.8189457601222,"Right",0.194236405559955,9.1175915164142,8.62251671260501,11.2349963673864,11.2349963673864,8.62251671260501,93.3801710595217,"min","min","max","PTP6","EMP1-trafficking protein","Active","Active","Active","Active","Active","Active"
"3770","PF3D7_1302100",TRUE,44.0985485103132,59.0336134453782,97.4789915966387,53.3804430863254,66.8703845174433,97.4789915966387,"Right",3.79131382755254,36.3603262265519,47.6456234717481,87.3534972071336,87.3534972071336,36.3603262265519,96.7926339675336,"min","min","max","G27/25","gamete antigen 27/25","Var_Repressed_FC","Var_Repressed_FC","Var_Active_FC","Var_Repressed","Var_Repressed","Var_Active"
"3771","PF3D7_1302200",TRUE,38.4071810542399,25.5156608097785,24.5607333842628,13.8464476699771,29.4945250827604,38.4071810542399,"Left",0.719235587955465,25.1003218981926,29.7964004195759,20.1226817615749,29.7964004195759,20.1226817615749,22.316285564671,"mid","max","min","UIS3","protein UIS3","Var_Repressed_noFC","Var_Repressed_noFC","Var_Repressed_noFC","Var_Repressed","Var_Repressed","Var_Repressed"
"3772","PF3D7_1302400",FALSE,7.12375859434683,6.32161955691367,5.71046600458365,1.41329258976318,6.38528138528139,7.12375859434683,"Mid",0.352510810083041,20.5436067608805,18.554223989945,15.8023363652636,20.5436067608805,15.8023363652636,14.6513353115727,"max","mid","min","null","conserved protein, unknown function","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"3773","PF3D7_1302500",FALSE,45.0343773873186,45.3399541634836,49.9427043544691,4.90832696715049,46.7723453017571,49.9427043544691,"Left",0.118501499506067,14.1419124387663,12.5480672704097,13.3280463560313,14.1419124387663,12.5480672704097,32.7238610577762,"max","min","mid","null","conserved Plasmodium protein, unknown function","Active","Active","Active","Active","Active","Active"
"3774","PF3D7_1302600",FALSE,50.0190985485103,51.6233766233766,52.5210084033613,2.50190985485104,51.3878278584161,52.5210084033613,"Sides",0.108381615463948,13.7312622815065,14.1595881218191,12.701855393829,14.1595881218191,12.701855393829,54.3550357828591,"max","max","min","DOHH","deoxyhypusine hydroxylase","Active","Active","Active","Active","Active","Active"
"3775","PF3D7_1302700",FALSE,38.3116883116883,39.877769289534,31.1879297173415,8.68983957219251,36.4591291061879,39.877769289534,"Right",0.339528946855985,15.1896718575028,10.6230075222898,14.2131129366297,15.1896718575028,10.6230075222898,57.575493105254,"max","min","max","null","ATP-dependent RNA helicase DHR1, putative","Active","Active","Active","Active","Active","Active"
"3776","PF3D7_1302800",FALSE,95.9702062643239,96.466768525592,97.0015278838808,1.03132161955692,96.4795008912656,97.0015278838808,"Mid",0.117262357877264,48.1606099065292,47.5878896910102,46.58343119308,48.1606099065292,46.58343119308,97.3031942747425,"max","mid","min","null","40S ribosomal protein S7, putative","Active","Active","Active","Active","Active","Active"
"3777","PF3D7_1302900",FALSE,18.7929717341482,19.0030557677617,17.5133689839572,1.48968678380443,18.436465495289,19.0030557677617,"Sides",0.307931831849539,31.7898132195079,30.1357485643078,27.6481300811316,31.7898132195079,27.6481300811316,33.9413510211206,"max","mid","min","null","conserved protein, unknown function","Active","Active","Active","Active","Active","Active"
"3778","PF3D7_1303000",FALSE,71.7914438502674,78.2658517952636,75.5156608097785,6.47440794499617,75.1909854851031,78.2658517952636,"Mid",0.215912180889658,23.9184541174783,25.9951158255016,26.8224729504442,26.8224729504442,23.9184541174783,84.2119043463082,"min","max","max","null","ATP synthase-associated protein, putative","Active","Active","Active","Active","Active","Active"
"3779","PF3D7_1303100",FALSE,62.3567608861726,60.2177234530176,58.899923605806,3.45683728036668,60.4914693149987,62.3567608861726,"Mid",0.474636944546015,14.9097149099261,21.2685024231386,21.29358181407,21.29358181407,14.9097149099261,76.898237039623,"min","max","max","null","methyltransferase, putative","Active","Active","Active","Active","Active","Active"
"3780","PF3D7_1303200",FALSE,35.9052711993888,55.6340718105424,59.14820473644,23.2429335370512,50.2291825821238,59.14820473644,"Sides",0.336323463690491,20.2204052755032,17.2153647329667,15.6968546888661,20.2204052755032,15.6968546888661,52.7709897015186,"max","mid","min","VAMP8","SNARE protein, putative","Active","Active","Active","Active","Active","Active"
"3781","PF3D7_1303300",FALSE,41.4247517188694,37.3949579831933,42.2650878533231,4.87012987012987,40.3615991851286,42.2650878533231,"Left",0.202717229601152,29.8171195853413,31.3074441068912,28.5808973687557,31.3074441068912,28.5808973687557,42.0252225519288,"mid","max","min","null","conserved Plasmodium protein, unknown function","Active","Active","Active","Active","Active","Active"
"3782","PF3D7_1303400",FALSE,80.7486631016043,77.9220779220779,76.3177998472116,4.43086325439268,78.3295136236313,80.7486631016043,"Sides",0.137991880862366,6.48926630678804,7.81756611007509,8.34525710438686,8.34525710438686,6.48926630678804,76.9767847791936,"min","max","max","LisH","LisH domain-containing protein, putative","Active","Active","Active","Active","Active","Active"
"3783","PF3D7_1303500",FALSE,88.8464476699771,91.4820473644003,89.572192513369,2.63559969442323,89.9668958492488,91.4820473644003,"Right",0.249898838416097,22.8927310909107,19.5315917142142,22.4831846838912,22.8927310909107,19.5315917142142,65.5568161982894,"max","min","max","NHE","sodium/hydrogen exchanger","Active","Active","Active","Active","Active","Active"
"3784","PF3D7_1303600",FALSE,64.2475171886937,51.0122230710466,59.4346829640947,13.2352941176471,58.231474407945,64.2475171886937,"Left",0.177500109836843,7.93592756013553,6.06996486599194,5.54855108282999,7.93592756013553,5.54855108282999,41.6564845522779,"max","min","min","null","conserved Plasmodium protein, unknown function","Active","Active","Active","Active","Active","Active"
"3785","PF3D7_1303700",FALSE,52.253628724217,61.9747899159664,58.9954163483575,9.72116119174943,57.7412783295136,61.9747899159664,"Sides",0.238458670238944,26.4060848555007,26.7503161486423,23.5430470339285,26.7503161486423,23.5430470339285,36.8432536219235,"max","max","min","null","tetratricopeptide repeat protein, putative","Active","Active","Active","Active","Active","Active"
"3786","PF3D7_1303800",FALSE,78.170359052712,82.1237585943468,79.2398777692895,3.95339954163484,79.8446651387828,82.1237585943468,"Left",0.189914607404349,26.4384971140805,24.4963645534569,27.0507160230454,27.0507160230454,24.4963645534569,37.2119916215744,"max","min","max","null","conserved Plasmodium protein, unknown function","Active","Active","Active","Active","Active","Active"
"3787","PF3D7_1303900",FALSE,27.5210084033613,23.7967914438503,21.524064171123,5.99694423223835,24.2806213394449,27.5210084033613,"Sides",0.503293382693393,14.2488457512196,12.7923746240325,7.47954975399347,14.2488457512196,7.47954975399347,13.244021644266,"max","max","min","null","conserved protein, unknown function","Inactive","Inactive","Inactive","Inactive","Inactive","Inactive"
"3788","PF3D7_1304000",FALSE,76.4132925897632,75.3437738731856,75.7066462948816,1.06951871657755,75.8212375859435,76.4132925897632,"Sides",0.125878960038461,21.3004758001942,19.9965530668727,21.68962507939,21.68962507939,19.9965530668727,55.5943445627509,"max","min","max","null","condensin complex subunit 2, putative","Active","Active","Active","Active","Active","Active"
"3789","PF3D7_1304100",FALSE,68.2009167303285,71.1038961038961,72.8991596638655,4.69824293353705,70.7346574993634,72.8991596638655,"Left",0.131387112344312,18.1999553303317,16.8191568011631,16.4327986693007,18.1999553303317,16.4327986693007,38.4774829813231,"max","min","min","LigI","DNA ligase I","Active","Active","Active","Active","Active","Active"
"3790","PF3D7_1304200",FALSE,32.2383498854087,34.7020626432391,30.1184110007639,4.58365164247517,32.3529411764706,34.7020626432391,"Left",0.629835597904179,18.8467468613838,21.3743132068107,12.9030244149994,21.3743132068107,12.9030244149994,35.7217664513877,"max","max","min","MIT2","CorA-like Mg2+ transporter protein, putative","Active","Active","Active","Active","Active","Active"
